0.0980785280403231	0.0195090322016128	0
0.190466481291452	0.0577773754381218	0
0.175534914481383	0.0938253665384692	0
0.0831469612302545	0.0555570233019602	0
0.0555570233019602	0.0831469612302545	0
0.0938253665384692	0.175534914481383	0
0.0577773754381218	0.190466481291452	0
0.0195090322016128	0.0980785280403231	0
-0.0195090322016128	0.0980785280403231	0
-0.0577773754381218	0.190466481291452	0
-0.0938253665384692	0.175534914481383	0
-0.0555570233019602	0.0831469612302545	0
-0.0831469612302545	0.0555570233019602	0
-0.175534914481383	0.0938253665384692	0
-0.190466481291452	0.0577773754381219	0
-0.0980785280403231	0.0195090322016129	0
-0.0980785280403231	-0.0195090322016128	0
-0.190466481291452	-0.0577773754381218	0
-0.175534914481383	-0.0938253665384692	0
-0.0831469612302546	-0.0555570233019602	0
-0.0555570233019602	-0.0831469612302545	0
-0.0938253665384692	-0.175534914481383	0
-0.0577773754381219	-0.190466481291452	0
-0.0195090322016129	-0.0980785280403230	0
0.0195090322016128	-0.0980785280403231	0
0.0577773754381218	-0.190466481291452	0
0.0938253665384693	-0.175534914481383	0
0.0555570233019603	-0.0831469612302545	0
0.0831469612302545	-0.0555570233019602	0
0.175534914481383	-0.0938253665384692	0
0.190466481291452	-0.0577773754381219	0
0.0980785280403230	-0.0195090322016129	0
0.107317323365416	0.0233358665252552	0
0.116556118690494	0.0271627008488920	0
0.125794914015577	0.0309895351725305	0
0.135033709340683	0.0348163694961785	0
0.144272504665794	0.0386432038198284	0
0.153511299990921	0.0424700381434854	0
0.162750095316058	0.0462968724671460	0
0.171988890641192	0.0501237067908057	0
0.181227685966324	0.0539505411144647	0
0.186733589588944	0.0667893732131859	0
0.183000697886438	0.0758013709882450	0
0.179267806183910	0.0848133687633592	0
0.166296119156297	0.0899985322148296	0
0.157057323831211	0.0861716978911898	0
0.147818528506121	0.0823448635675481	0
0.138579733181032	0.0785180292439074	0
0.129340937855946	0.0746911949202675	0
0.120102142530801	0.0708643605966033	0
0.110863347205668	0.0670375262729438	0
0.101624551880530	0.0632106919492825	0
0.0923857565553901	0.0593838576256205	0
0.0762494767481979	0.0624545077840168	0
0.0693519922661494	0.0693519922660653	0
0.0624545077840575	0.0762494767481572	0
0.0593838576256046	0.0923857565553516	0
0.0632106919492507	0.101624551880453	0
0.0670375262728900	0.110863347205538	0
0.0708643605965318	0.120102142530629	0
0.0746911949201709	0.129340937855713	0
0.0785180292438334	0.138579733180854	0
0.0823448635674963	0.147818528505996	0
0.0861716978911549	0.157057323831127	0
0.0899985322148120	0.166296119156255	0
